Year,FIPS,Confirmed,Probable,Total
2015,33013,66.0,17.0,83.0
2015,33015,117.0,25.0,142.0
2015,33017,60.0,5.0,65.0
2015,33019,9.0,3.0,12.0
2015,34001,87.0,27.0,114.0
2015,34003,199.0,76.0,275.0
2015,34005,210.0,48.0,258.0
2015,34007,80.0,58.0,138.0
2015,34009,22.0,5.0,27.0
2015,34011,67.0,19.0,86.0
2015,34013,139.0,26.0,165.0
2015,34015,109.0,19.0,128.0
2015,34017,46.0,8.0,54.0
2015,34019,376.0,80.0,456.0
2015,34021,212.0,37.0,249.0
2015,34023,227.0,61.0,288.0
2015,34025,409.0,121.0,530.0
2015,34027,500.0,72.0,572.0
2015,34029,249.0,41.0,290.0
2015,34031,190.0,54.0,244.0
2015,34033,26.0,11.0,37.0
2015,34035,207.0,51.0,258.0
2015,34037,291.0,18.0,309.0
2015,34039,101.0,6.0,107.0
2015,34041,184.0,85.0,269.0
2015,36001,126.0,3.0,129.0
2015,36005,27.0,19.0,46.0
2015,36007,26.0,21.0,47.0
2015,36009,11.0,1.0,12.0
2015,36011,9.0,2.0,11.0
2015,36015,53.0,9.0,62.0
2015,36017,47.0,16.0,63.0
2015,36019,16.0,6.0,22.0
2015,36021,156.0,82.0,238.0
2015,36023,7.0,4.0,11.0
2015,36025,35.0,13.0,48.0
2015,36027,120.0,51.0,171.0
2015,36029,12.0,11.0,23.0
2015,36031,35.0,10.0,45.0
2015,36033,10.0,2.0,12.0
2015,36035,17.0,7.0,24.0
2015,36037,10.0,0.0,10.0
2015,36039,115.0,41.0,156.0
2015,36043,34.0,1.0,35.0
2015,36045,15.0,3.0,18.0
2015,36047,212.0,119.0,331.0
2015,36049,8.0,1.0,9.0
2015,36053,16.0,1.0,17.0
2015,36055,37.0,8.0,45.0
2015,36057,15.0,7.0,22.0
2015,36059,39.0,5.0,44.0
2015,36061,197.0,129.0,326.0
2015,36065,26.0,6.0,32.0
2015,36067,40.0,3.0,43.0
2015,36069,21.0,5.0,26.0
2015,36071,152.0,54.0,206.0
2015,36075,44.0,7.0,51.0
2015,36077,32.0,7.0,39.0
2015,36079,89.0,33.0,122.0
2015,36081,77.0,37.0,114.0
2015,36083,129.0,100.0,229.0
2015,36085,89.0,32.0,121.0
2015,36087,103.0,23.0,126.0
2015,36089,42.0,11.0,53.0
2015,36091,115.0,9.0,124.0
2015,36093,28.0,10.0,38.0
2015,36095,29.0,4.0,33.0
2015,36097,18.0,8.0,26.0
2015,36101,32.0,4.0,36.0
2015,36103,192.0,64.0,256.0
2015,36105,23.0,3.0,26.0
2015,36107,74.0,8.0,82.0
2015,36109,34.0,3.0,37.0
2015,36111,172.0,29.0,201.0
2015,36113,29.0,3.0,32.0
2015,36115,66.0,2.0,68.0
2015,36117,12.0,1.0,13.0
2015,36119,131.0,19.0,150.0
2015,36123,22.0,1.0,23.0
2015,37021,6.0,8.0,14.0
2015,37049,0.0,7.0,7.0
2015,37051,0.0,5.0,5.0
2015,37081,0.0,14.0,14.0
2015,37085,0.0,5.0,5.0
2015,37109,0.0,9.0,9.0
2015,37119,5.0,10.0,15.0
2015,37135,1.0,8.0,9.0
2015,37151,1.0,10.0,11.0
2015,37157,2.0,4.0,6.0
2015,37169,1.0,9.0,10.0
2015,37171,0.0,5.0,5.0
2015,37183,1.0,21.0,22.0
2015,38017,3.0,11.0,14.0
2015,38035,4.0,2.0,6.0
2015,39029,5.0,0.0,5.0
2015,39031,5.0,0.0,5.0
2015,39035,7.0,6.0,13.0
2015,39041,5.0,1.0,6.0
2015,39049,15.0,4.0,19.0
2015,39081,13.0,0.0,13.0
2015,39085,4.0,2.0,6.0
2015,39099,4.0,1.0,5.0
2015,39113,4.0,4.0,8.0
2015,39165,3.0,2.0,5.0
2015,41051,1.0,5.0,6.0
2015,42001,88.0,32.0,120.0
2015,42003,155.0,20.0,175.0
2015,42005,186.0,25.0,211.0
2015,42007,101.0,5.0,106.0
2015,42009,64.0,18.0,82.0
2015,42011,369.0,214.0,583.0
2015,42013,54.0,23.0,77.0
2015,42015,147.0,33.0,180.0
2015,42017,434.0,20.0,454.0
2015,42019,370.0,66.0,436.0
2015,42021,117.0,22.0,139.0
2015,42023,16.0,5.0,21.0
2015,42025,40.0,7.0,47.0
2015,42027,92.0,118.0,210.0
2015,42029,223.0,34.0,257.0
2015,42031,103.0,10.0,113.0
2015,42033,186.0,90.0,276.0
2015,42035,52.0,5.0,57.0
2015,42037,53.0,11.0,64.0
2015,42039,17.0,4.0,21.0
2015,42041,194.0,33.0,227.0
2015,42043,201.0,39.0,240.0
2015,42045,314.0,105.0,419.0
2015,42047,55.0,8.0,63.0
2015,42049,61.0,10.0,71.0
2015,42051,16.0,5.0,21.0
2015,42053,10.0,0.0,10.0
2015,42055,69.0,11.0,80.0
2015,42057,29.0,8.0,37.0
2015,42061,71.0,24.0,95.0
2015,42063,160.0,28.0,188.0
2015,42065,115.0,20.0,135.0
2015,42067,15.0,16.0,31.0
2015,42069,63.0,24.0,87.0
2015,42071,433.0,81.0,514.0
2015,42073,29.0,0.0,29.0
2015,42075,79.0,10.0,89.0
2015,42077,140.0,29.0,169.0
2015,42079,90.0,28.0,118.0
2015,42081,99.0,9.0,108.0
2015,42083,57.0,9.0,66.0
2015,42085,20.0,2.0,22.0
2015,42087,43.0,16.0,59.0
2015,42089,116.0,15.0,131.0
2015,42091,304.0,105.0,409.0
2015,42093,12.0,4.0,16.0
2015,42095,137.0,28.0,165.0
2015,42097,40.0,7.0,47.0
2015,42099,74.0,14.0,88.0
2015,42101,147.0,40.0,187.0
2015,42103,66.0,19.0,85.0
2015,42105,21.0,5.0,26.0
2015,42107,23.0,12.0,35.0
2015,42109,27.0,1.0,28.0
2015,42111,24.0,2.0,26.0
2015,42113,10.0,2.0,12.0
2015,42115,82.0,11.0,93.0
2015,42117,34.0,6.0,40.0
2015,42119,34.0,1.0,35.0
2015,42121,82.0,5.0,87.0
2015,42123,24.0,3.0,27.0
2015,42125,71.0,7.0,78.0
2015,42127,81.0,16.0,97.0
2015,42129,320.0,33.0,353.0
2015,42131,50.0,14.0,64.0
2015,42133,336.0,70.0,406.0
2015,44001,42.0,12.0,54.0
2015,44003,82.0,42.0,124.0
2015,44005,68.0,30.0,98.0
2015,44007,216.0,145.0,361.0
2015,44009,154.0,110.0,264.0
2015,45051,2.0,3.0,5.0
2015,47037,1.0,5.0,6.0
2015,48029,0.0,6.0,6.0
2015,48113,1.0,6.0,7.0
2015,48201,5.0,6.0,11.0
2015,50001,27.0,16.0,43.0
2015,50003,86.0,58.0,144.0
2015,50005,5.0,0.0,5.0
2015,50007,56.0,16.0,72.0
2015,50011,13.0,0.0,13.0
2015,50013,7.0,2.0,9.0
2015,50015,2.0,4.0,6.0
2015,50017,23.0,3.0,26.0
2015,50021,97.0,43.0,140.0
2015,50023,14.0,6.0,20.0
2015,50025,76.0,31.0,107.0
2015,50027,83.0,38.0,121.0
2015,51001,4.0,2.0,6.0
2015,51003,20.0,17.0,37.0
2015,51009,7.0,2.0,9.0
2015,51013,15.0,9.0,24.0
2015,51015,28.0,15.0,43.0
2015,51019,8.0,2.0,10.0
2015,51023,5.0,0.0,5.0
2015,51031,4.0,1.0,5.0
2015,51033,3.0,4.0,7.0
2015,51035,15.0,20.0,35.0
2015,51041,14.0,4.0,18.0
2015,51043,5.0,4.0,9.0
2015,51047,6.0,4.0,10.0
2015,51059,141.0,50.0,191.0
2015,51061,20.0,9.0,29.0
2015,51063,52.0,1.0,53.0
2015,51069,25.0,12.0,37.0
2015,51071,12.0,0.0,12.0
2015,51077,9.0,4.0,13.0
2015,51079,7.0,4.0,11.0
2015,51087,4.0,6.0,10.0
2015,51099,4.0,1.0,5.0
2015,51107,115.0,79.0,194.0
2015,51109,7.0,1.0,8.0
2015,51113,4.0,1.0,5.0
2015,51121,90.0,2.0,92.0
2015,51125,3.0,2.0,5.0
2015,51137,4.0,1.0,5.0
2015,51139,15.0,3.0,18.0
2015,51147,4.0,1.0,5.0
2015,51153,40.0,22.0,62.0
2015,51155,61.0,0.0,61.0
2015,51157,8.0,1.0,9.0
2015,51161,10.0,4.0,14.0
2015,51163,11.0,1.0,12.0
2015,51165,20.0,13.0,33.0
2015,51171,15.0,2.0,17.0
2015,51177,12.0,9.0,21.0
2015,51179,7.0,13.0,20.0
2015,51187,14.0,7.0,21.0
2015,51197,28.0,0.0,28.0
2015,51510,13.0,0.0,13.0
2015,51540,8.0,10.0,18.0
2015,51630,1.0,4.0,5.0
2015,51640,4.0,2.0,6.0
2015,51660,6.0,0.0,6.0
2015,51680,15.0,6.0,21.0
2015,51750,13.0,0.0,13.0
2015,51770,5.0,3.0,8.0
2015,51790,16.0,2.0,18.0
2015,51810,11.0,1.0,12.0
2015,51820,3.0,2.0,5.0
2015,51840,8.0,2.0,10.0
2015,54003,26.0,5.0,31.0
2015,54027,16.0,4.0,20.0
2015,54029,12.0,0.0,12.0
2015,54037,17.0,1.0,18.0
2015,54039,8.0,1.0,9.0
2015,54057,8.0,0.0,8.0
2015,54061,2.0,3.0,5.0
2015,54065,20.0,4.0,24.0
2015,55001,14.0,12.0,26.0
2015,55003,16.0,3.0,19.0
2015,55005,56.0,16.0,72.0
2015,55007,12.0,7.0,19.0
2015,55009,30.0,14.0,44.0
2015,55011,11.0,5.0,16.0
2015,55013,9.0,5.0,14.0
2015,55017,40.0,4.0,44.0
2015,55019,12.0,3.0,15.0
2015,55021,41.0,15.0,56.0
2015,55023,12.0,3.0,15.0
2015,55025,82.0,25.0,107.0
2015,55027,9.0,2.0,11.0
2015,55031,22.0,13.0,35.0
2015,55033,35.0,16.0,51.0
2015,55035,39.0,4.0,43.0
2015,55039,9.0,5.0,14.0
2015,55041,5.0,6.0,11.0
2015,55043,14.0,4.0,18.0
2015,55045,7.0,2.0,9.0
2015,55047,5.0,4.0,9.0
2015,55049,8.0,3.0,11.0
2015,55053,5.0,8.0,13.0
2015,55055,7.0,3.0,10.0
2015,55057,23.0,14.0,37.0
2015,55059,3.0,2.0,5.0
2015,55063,38.0,14.0,52.0
2015,55067,7.0,7.0,14.0
2015,55069,22.0,13.0,35.0
2015,55073,68.0,4.0,72.0
2015,55075,11.0,13.0,24.0
2015,55077,14.0,8.0,22.0
2015,55078,4.0,1.0,5.0
2015,55079,17.0,6.0,23.0
2015,55081,13.0,11.0,24.0
2015,55083,13.0,8.0,21.0
2015,55085,27.0,20.0,47.0
2015,55087,11.0,8.0,19.0
2015,55089,4.0,1.0,5.0
2015,55091,4.0,1.0,5.0
2015,55093,21.0,12.0,33.0
2015,55095,31.0,9.0,40.0
2015,55097,39.0,31.0,70.0
2015,55099,27.0,2.0,29.0
2015,55101,6.0,4.0,10.0
2015,55103,33.0,19.0,52.0
2015,55105,7.0,0.0,7.0
2015,55107,14.0,3.0,17.0
2015,55109,47.0,19.0,66.0
2015,55111,27.0,40.0,67.0
2015,55113,12.0,8.0,20.0
2015,55115,15.0,9.0,24.0
2015,55119,12.0,0.0,12.0
2015,55121,4.0,6.0,10.0
2015,55123,28.0,24.0,52.0
2015,55125,11.0,4.0,15.0
2015,55127,11.0,10.0,21.0
2015,55129,40.0,17.0,57.0
2015,55133,41.0,3.0,44.0
2015,55135,20.0,20.0,40.0
2015,55137,14.0,10.0,24.0
2015,55139,7.0,3.0,10.0
2015,55141,47.0,1.0,48.0
2016,06001,8.0,4.0,12.0
2016,06013,5.0,3.0,8.0
2016,06073,6.0,1.0,7.0
2016,06081,1.0,4.0,5.0
2016,06083,5.0,0.0,5.0
2016,06085,11.0,5.0,16.0
2016,06097,9.0,5.0,14.0
2016,06111,3.0,3.0,6.0
2016,09001,214.0,96.0,310.0
2016,09003,159.0,70.0,229.0
2016,09005,78.0,49.0,127.0
2016,09007,115.0,43.0,158.0
2016,09009,259.0,92.0,351.0
2016,09011,163.0,87.0,250.0
2016,09013,121.0,34.0,155.0
2016,09015,117.0,31.0,148.0
2016,10001,60.0,14.0,74.0
2016,10003,199.0,70.0,269.0
2016,10005,91.0,13.0,104.0
2016,11001,28.0,7.0,35.0
2016,12009,5.0,3.0,8.0
2016,12011,12.0,5.0,17.0
2016,12015,5.0,1.0,6.0
2016,12021,7.0,2.0,9.0
2016,12031,6.0,2.0,8.0
2016,12057,4.0,3.0,7.0
2016,12061,1.0,6.0,7.0
2016,12071,13.0,7.0,20.0
2016,12081,6.0,1.0,7.0
2016,12083,7.0,4.0,11.0
2016,12085,5.0,1.0,6.0
2016,12086,3.0,3.0,6.0
2016,12101,1.0,4.0,5.0
2016,12103,5.0,9.0,14.0
2016,12105,10.0,1.0,11.0
2016,12115,8.0,2.0,10.0
2016,12127,3.0,4.0,7.0
2016,17015,5.0,0.0,5.0
2016,17019,5.0,0.0,5.0
2016,17031,66.0,1.0,67.0
2016,17043,34.0,0.0,34.0
2016,17085,6.0,0.0,6.0
2016,17089,7.0,0.0,7.0
2016,17097,20.0,2.0,22.0
2016,17111,24.0,0.0,24.0
2016,17143,5.0,0.0,5.0
2016,17197,16.0,0.0,16.0
2016,17201,5.0,0.0,5.0
2016,18039,6.0,2.0,8.0
2016,18089,8.0,1.0,9.0
2016,18091,7.0,0.0,7.0
2016,18097,5.0,4.0,9.0
2016,18099,8.0,2.0,10.0
2016,18127,14.0,4.0,18.0
2016,18141,18.0,3.0,21.0
2016,19005,0.0,6.0,6.0
2016,19031,1.0,4.0,5.0
2016,19043,4.0,8.0,12.0
2016,19055,3.0,2.0,5.0
2016,19061,6.0,16.0,22.0
2016,19097,3.0,3.0,6.0
2016,19103,14.0,24.0,38.0
2016,19113,11.0,31.0,42.0
2016,19139,3.0,4.0,7.0
2016,19153,4.0,10.0,14.0
2016,19163,1.0,7.0,8.0
2016,19169,3.0,2.0,5.0
2016,19183,1.0,4.0,5.0
2016,19191,5.0,2.0,7.0
2016,21111,1.0,4.0,5.0
2016,23001,69.0,23.0,92.0
2016,23005,219.0,91.0,310.0
2016,23009,124.0,26.0,150.0
2016,23011,171.0,33.0,204.0
2016,23013,77.0,25.0,102.0
2016,23015,72.0,26.0,98.0
2016,23017,40.0,3.0,43.0
2016,23019,65.0,25.0,90.0
2016,23023,63.0,28.0,91.0
2016,23025,17.0,4.0,21.0
2016,23027,57.0,14.0,71.0
2016,23029,20.0,0.0,20.0
2016,23031,151.0,37.0,188.0
2016,24001,62.0,24.0,86.0
2016,24003,110.0,66.0,176.0
2016,24005,128.0,62.0,190.0
2016,24009,60.0,10.0,70.0
2016,24011,8.0,5.0,13.0
2016,24013,122.0,57.0,179.0
2016,24015,41.0,27.0,68.0
2016,24017,11.0,8.0,19.0
2016,24021,72.0,62.0,134.0
2016,24023,8.0,2.0,10.0
2016,24025,113.0,52.0,165.0
2016,24027,84.0,49.0,133.0
2016,24029,11.0,4.0,15.0
2016,24031,223.0,85.0,308.0
2016,24033,50.0,8.0,58.0
2016,24035,28.0,18.0,46.0
2016,24037,41.0,13.0,54.0
2016,24039,4.0,1.0,5.0
2016,24041,16.0,0.0,16.0
2016,24043,51.0,19.0,70.0
2016,24045,6.0,4.0,10.0
2016,24510,24.0,15.0,39.0
2016,25005,9.0,2.0,11.0
2016,25017,27.0,2.0,29.0
2016,25019,6.0,0.0,6.0
2016,25021,11.0,1.0,12.0
2016,25023,24.0,3.0,27.0
2016,25025,40.0,40.0,80.0
2016,25027,8.0,0.0,8.0
2016,26005,6.0,4.0,10.0
2016,26021,19.0,4.0,23.0
2016,26043,21.0,6.0,27.0
2016,26053,6.0,0.0,6.0
2016,26077,7.0,8.0,15.0
2016,26081,5.0,3.0,8.0
2016,26101,5.0,0.0,5.0
2016,26103,4.0,1.0,5.0
2016,26109,1.0,4.0,5.0
2016,26121,5.0,1.0,6.0
2016,26125,6.0,4.0,10.0
2016,26139,9.0,2.0,11.0
2016,26161,15.0,2.0,17.0
2016,27001,14.0,9.0,23.0
2016,27003,100.0,37.0,137.0
2016,27005,26.0,12.0,38.0
2016,27007,26.0,14.0,40.0
2016,27009,3.0,5.0,8.0
2016,27017,32.0,15.0,47.0
2016,27019,11.0,8.0,19.0
2016,27021,40.0,42.0,82.0
2016,27025,27.0,8.0,35.0
2016,27027,1.0,4.0,5.0
2016,27029,8.0,8.0,16.0
2016,27035,56.0,97.0,153.0
2016,27037,70.0,33.0,103.0
2016,27041,5.0,6.0,11.0
2016,27045,7.0,5.0,12.0
2016,27049,20.0,10.0,30.0
2016,27053,166.0,86.0,252.0
2016,27055,14.0,11.0,25.0
2016,27057,23.0,24.0,47.0
2016,27059,22.0,7.0,29.0
2016,27061,40.0,25.0,65.0
2016,27065,4.0,13.0,17.0
2016,27067,8.0,8.0,16.0
2016,27075,2.0,3.0,5.0
2016,27079,3.0,2.0,5.0
2016,27093,5.0,1.0,6.0
2016,27095,6.0,8.0,14.0
2016,27097,17.0,11.0,28.0
2016,27109,17.0,5.0,22.0
2016,27111,16.0,11.0,27.0
2016,27113,2.0,3.0,5.0
2016,27115,39.0,15.0,54.0
2016,27123,84.0,61.0,145.0
2016,27131,5.0,2.0,7.0
2016,27135,1.0,5.0,6.0
2016,27137,76.0,39.0,115.0
2016,27139,20.0,12.0,32.0
2016,27141,52.0,27.0,79.0
2016,27143,2.0,3.0,5.0
2016,27145,29.0,5.0,34.0
2016,27147,5.0,2.0,7.0
2016,27153,11.0,7.0,18.0
2016,27157,4.0,4.0,8.0
2016,27159,4.0,8.0,12.0
2016,27163,96.0,48.0,144.0
2016,27169,24.0,16.0,40.0
2016,27171,25.0,14.0,39.0
2016,32003,4.0,8.0,12.0
2016,33001,31.0,5.0,36.0
2016,33003,29.0,6.0,35.0
2016,33005,26.0,7.0,33.0
2016,33007,6.0,1.0,7.0
2016,33009,34.0,7.0,41.0
2016,33011,160.0,55.0,215.0
2016,33013,84.0,33.0,117.0
2016,33015,197.0,60.0,257.0
2016,33017,86.0,14.0,100.0
2016,33019,7.0,3.0,10.0
2016,34001,53.0,40.0,93.0
2016,34003,168.0,111.0,279.0
2016,34005,207.0,73.0,280.0
2016,34007,76.0,47.0,123.0
2016,34009,17.0,2.0,19.0
2016,34011,78.0,20.0,98.0
2016,34013,120.0,38.0,158.0
2016,34015,113.0,6.0,119.0
2016,34017,40.0,10.0,50.0
2016,34019,176.0,34.0,210.0
2016,34021,219.0,43.0,262.0
2016,34023,254.0,49.0,303.0
2016,34025,346.0,146.0,492.0
2016,34027,416.0,123.0,539.0
2016,34029,235.0,39.0,274.0
2016,34031,167.0,37.0,204.0
2016,34033,20.0,12.0,32.0
2016,34035,176.0,40.0,216.0
2016,34037,238.0,22.0,260.0
2016,34039,82.0,13.0,95.0
2016,34041,130.0,113.0,243.0
2016,36001,51.0,2.0,53.0
2016,36005,31.0,20.0,51.0
2016,36007,39.0,24.0,63.0
2016,36009,10.0,2.0,12.0
2016,36011,6.0,1.0,7.0
2016,36015,70.0,24.0,94.0
2016,36017,28.0,16.0,44.0
2016,36019,23.0,7.0,30.0
2016,36021,88.0,114.0,202.0
2016,36023,18.0,7.0,25.0
2016,36025,41.0,14.0,55.0
2016,36027,79.0,53.0,132.0
2016,36029,30.0,23.0,53.0
2016,36031,56.0,19.0,75.0
2016,36033,10.0,5.0,15.0
2016,36035,3.0,2.0,5.0
2016,36037,5.0,1.0,6.0
2016,36039,69.0,52.0,121.0
2016,36043,25.0,0.0,25.0
2016,36045,11.0,4.0,15.0
2016,36047,162.0,160.0,322.0
2016,36049,13.0,3.0,16.0
2016,36053,21.0,8.0,29.0
2016,36055,44.0,9.0,53.0
2016,36057,11.0,3.0,14.0
2016,36059,42.0,6.0,48.0
2016,36061,159.0,163.0,322.0
2016,36065,9.0,4.0,13.0
2016,36067,16.0,2.0,18.0
2016,36069,16.0,5.0,21.0
2016,36071,117.0,49.0,166.0
2016,36075,64.0,12.0,76.0
2016,36077,29.0,10.0,39.0
2016,36079,65.0,48.0,113.0
2016,36081,74.0,54.0,128.0
2016,36083,91.0,97.0,188.0
2016,36085,93.0,30.0,123.0
2016,36087,38.0,15.0,53.0
2016,36089,54.0,3.0,57.0
2016,36091,85.0,21.0,106.0
2016,36093,24.0,8.0,32.0
2016,36095,25.0,5.0,30.0
2016,36097,13.0,7.0,20.0
2016,36099,9.0,3.0,12.0
2016,36101,52.0,16.0,68.0
2016,36103,192.0,51.0,243.0
2016,36105,15.0,6.0,21.0
2016,36107,55.0,10.0,65.0
2016,36109,32.0,7.0,39.0
2016,36111,120.0,18.0,138.0
2016,36113,21.0,7.0,28.0
2016,36115,46.0,1.0,47.0
2016,36117,15.0,2.0,17.0
2016,36119,78.0,21.0,99.0
2016,36123,14.0,2.0,16.0
2016,37005,0.0,12.0,12.0
2016,37009,2.0,8.0,10.0
2016,37021,9.0,8.0,17.0
2016,37049,0.0,5.0,5.0
2016,37051,1.0,12.0,13.0
2016,37067,3.0,11.0,14.0
2016,37097,0.0,6.0,6.0
2016,37119,3.0,10.0,13.0
2016,37129,1.0,4.0,5.0
2016,37133,0.0,6.0,6.0
2016,37151,0.0,5.0,5.0
2016,37157,0.0,6.0,6.0
2016,37169,0.0,6.0,6.0
2016,37171,1.0,6.0,7.0
2016,37179,1.0,4.0,5.0
2016,37183,3.0,24.0,27.0
2016,37189,1.0,4.0,5.0
2016,38017,5.0,9.0,14.0
2016,38035,1.0,4.0,5.0
2016,39029,6.0,0.0,6.0
2016,39035,5.0,9.0,14.0
2016,39049,10.0,6.0,16.0
2016,39061,4.0,2.0,6.0
2016,39081,19.0,1.0,20.0
2016,39089,4.0,1.0,5.0
2016,39095,2.0,6.0,8.0
2016,39113,5.0,0.0,5.0
2016,39133,7.0,1.0,8.0
2016,39151,7.0,0.0,7.0
2016,41019,1.0,4.0,5.0
2016,41029,0.0,9.0,9.0
2016,41051,1.0,11.0,12.0
2016,42001,63.0,23.0,86.0
2016,42003,327.0,76.0,403.0
2016,42005,208.0,60.0,268.0
2016,42007,175.0,13.0,188.0
2016,42009,129.0,42.0,171.0
2016,42011,242.0,221.0,463.0
2016,42013,102.0,52.0,154.0
2016,42015,126.0,32.0,158.0
2016,42017,409.0,91.0,500.0
2016,42019,500.0,141.0,641.0
2016,42021,191.0,30.0,221.0
2016,42023,18.0,10.0,28.0
2016,42025,38.0,8.0,46.0
2016,42027,102.0,198.0,300.0
2016,42029,310.0,61.0,371.0
2016,42031,170.0,36.0,206.0
2016,42033,250.0,98.0,348.0
2016,42035,38.0,8.0,46.0
2016,42037,48.0,12.0,60.0
2016,42039,52.0,9.0,61.0
2016,42041,149.0,27.0,176.0
2016,42043,177.0,42.0,219.0
2016,42045,302.0,146.0,448.0
2016,42047,74.0,39.0,113.0
2016,42049,114.0,7.0,121.0
2016,42051,23.0,23.0,46.0
2016,42053,18.0,1.0,19.0
2016,42055,81.0,11.0,92.0
2016,42057,27.0,17.0,44.0
2016,42059,24.0,0.0,24.0
2016,42061,117.0,49.0,166.0
2016,42063,199.0,28.0,227.0
2016,42065,200.0,43.0,243.0
2016,42067,20.0,6.0,26.0
2016,42069,97.0,8.0,105.0
2016,42071,371.0,85.0,456.0
2016,42073,49.0,7.0,56.0
2016,42075,82.0,20.0,102.0
2016,42077,202.0,40.0,242.0
2016,42079,146.0,22.0,168.0
2016,42081,99.0,34.0,133.0
2016,42083,104.0,25.0,129.0
2016,42085,49.0,19.0,68.0
2016,42087,89.0,14.0,103.0
2016,42089,99.0,38.0,137.0
2016,42091,480.0,126.0,606.0
2016,42093,43.0,1.0,44.0
2016,42095,115.0,24.0,139.0
2016,42097,49.0,13.0,62.0
2016,42099,112.0,18.0,130.0
2016,42101,118.0,31.0,149.0
2016,42103,93.0,21.0,114.0
2016,42105,37.0,9.0,46.0
2016,42107,7.0,1.0,8.0
2016,42109,41.0,1.0,42.0
2016,42111,39.0,8.0,47.0
2016,42113,13.0,4.0,17.0
2016,42115,80.0,5.0,85.0
2016,42117,47.0,10.0,57.0
2016,42119,49.0,6.0,55.0
2016,42121,138.0,30.0,168.0
2016,42123,37.0,11.0,48.0
2016,42125,120.0,25.0,145.0
2016,42127,101.0,0.0,101.0
2016,42129,495.0,82.0,577.0
2016,42131,62.0,10.0,72.0
2016,42133,302.0,47.0,349.0
2016,44001,41.0,18.0,59.0
2016,44003,84.0,53.0,137.0
2016,44005,71.0,42.0,113.0
2016,44007,233.0,148.0,381.0
2016,44009,106.0,107.0,213.0
2016,45051,7.0,5.0,12.0
2016,45079,2.0,3.0,5.0
2016,45091,3.0,2.0,5.0
2016,48029,4.0,1.0,5.0
2016,48085,5.0,0.0,5.0
2016,48201,2.0,6.0,8.0
2016,48439,1.0,4.0,5.0
2016,48453,5.0,0.0,5.0
2016,49035,8.0,2.0,10.0
2016,50001,43.0,11.0,54.0
2016,50003,58.0,49.0,107.0
2016,50005,10.0,3.0,13.0
2016,50007,64.0,28.0,92.0
2016,50011,17.0,6.0,23.0
2016,50013,9.0,2.0,11.0
2016,50015,9.0,3.0,12.0
2016,50017,27.0,12.0,39.0
2016,50021,66.0,50.0,116.0
2016,50023,16.0,16.0,32.0
2016,50025,58.0,37.0,95.0
2016,50027,104.0,40.0,144.0
2016,51001,4.0,1.0,5.0
2016,51003,13.0,12.0,25.0
2016,51013,2.0,3.0,5.0
2016,51015,11.0,3.0,14.0
2016,51019,12.0,2.0,14.0
2016,51033,1.0,4.0,5.0
2016,51035,21.0,10.0,31.0
2016,51041,13.0,9.0,22.0
2016,51043,10.0,4.0,14.0
2016,51059,134.0,74.0,208.0
2016,51061,11.0,8.0,19.0
2016,51063,71.0,2.0,73.0
2016,51065,7.0,4.0,11.0
2016,51069,30.0,8.0,38.0
2016,51071,20.0,0.0,20.0
2016,51077,5.0,7.0,12.0
2016,51079,5.0,4.0,9.0
2016,51087,4.0,1.0,5.0
2016,51099,1.0,4.0,5.0
2016,51107,96.0,74.0,170.0
2016,51109,2.0,4.0,6.0
2016,51113,5.0,3.0,8.0
2016,51121,97.0,1.0,98.0
2016,51137,5.0,1.0,6.0
2016,51139,6.0,0.0,6.0
2016,51153,35.0,20.0,55.0
2016,51155,65.0,0.0,65.0
2016,51161,16.0,4.0,20.0
2016,51165,9.0,2.0,11.0
2016,51171,11.0,3.0,14.0
2016,51177,9.0,10.0,19.0
2016,51179,3.0,9.0,12.0
2016,51187,15.0,3.0,18.0
2016,51197,10.0,2.0,12.0
2016,51510,6.0,1.0,7.0
2016,51540,8.0,3.0,11.0
2016,51630,2.0,3.0,5.0
2016,51640,7.0,5.0,12.0
2016,51680,11.0,6.0,17.0
2016,51683,2.0,3.0,5.0
2016,51750,22.0,0.0,22.0
2016,51770,10.0,4.0,14.0
2016,51790,5.0,1.0,6.0
2016,51810,5.0,4.0,9.0
2016,51840,3.0,2.0,5.0
2016,53033,6.0,2.0,8.0
2016,54003,27.0,3.0,30.0
2016,54027,19.0,11.0,30.0
2016,54029,24.0,3.0,27.0
2016,54037,10.0,2.0,12.0
2016,54039,10.0,2.0,12.0
2016,54057,11.0,3.0,14.0
2016,54061,11.0,2.0,13.0
2016,54063,9.0,1.0,10.0
2016,54065,12.0,2.0,14.0
2016,54103,5.0,1.0,6.0
2016,54107,9.0,1.0,10.0
2016,55001,30.0,12.0,42.0
2016,55003,5.0,0.0,5.0
2016,55005,32.0,12.0,44.0
2016,55007,13.0,7.0,20.0
2016,55009,38.0,30.0,68.0
2016,55011,9.0,6.0,15.0
2016,55013,6.0,7.0,13.0
2016,55015,9.0,5.0,14.0
2016,55017,37.0,6.0,43.0
2016,55019,3.0,2.0,5.0
2016,55021,32.0,28.0,60.0
2016,55023,25.0,4.0,29.0
2016,55025,85.0,36.0,121.0
2016,55027,14.0,5.0,19.0
2016,55029,18.0,3.0,21.0
2016,55031,18.0,27.0,45.0
2016,55033,25.0,6.0,31.0
2016,55035,47.0,6.0,53.0
