Year,FIPS,0-19,20+,Suppressed,Unknown,Total
2009,34035,48.0,170.0,0.0,38.0,256.0
2009,34037,99.0,321.0,4.0,10.0,434.0
2009,34039,19.0,61.0,2.0,6.0,88.0
2009,34041,70.0,219.0,3.0,0.0,292.0
2009,36001,63.0,213.0,0.0,0.0,276.0
2009,36003,0.0,0.0,5.0,0.0,5.0
2009,36005,14.0,60.0,0.0,0.0,74.0
2009,36007,5.0,15.0,4.0,0.0,24.0
2009,36009,0.0,0.0,9.0,0.0,9.0
2009,36011,0.0,0.0,10.0,0.0,10.0
2009,36013,0.0,0.0,6.0,0.0,6.0
2009,36017,0.0,0.0,6.0,0.0,6.0
2009,36019,0.0,0.0,5.0,0.0,5.0
2009,36021,87.0,267.0,2.0,0.0,356.0
2009,36025,0.0,5.0,4.0,0.0,9.0
2009,36027,97.0,311.0,5.0,0.0,413.0
2009,36029,0.0,11.0,3.0,0.0,14.0
2009,36031,5.0,35.0,3.0,0.0,43.0
2009,36033,0.0,0.0,5.0,0.0,5.0
2009,36035,0.0,9.0,1.0,0.0,10.0
2009,36039,50.0,197.0,0.0,0.0,247.0
2009,36043,5.0,9.0,1.0,0.0,15.0
2009,36045,11.0,37.0,1.0,0.0,49.0
2009,36047,56.0,197.0,2.0,0.0,255.0
2009,36053,0.0,0.0,5.0,0.0,5.0
2009,36055,0.0,19.0,6.0,0.0,25.0
2009,36057,0.0,17.0,4.0,0.0,21.0
2009,36059,24.0,98.0,0.0,0.0,122.0
2009,36061,49.0,477.0,2.0,0.0,528.0
2009,36063,0.0,0.0,5.0,0.0,5.0
2009,36065,0.0,7.0,7.0,0.0,14.0
2009,36067,8.0,23.0,4.0,0.0,35.0
2009,36071,104.0,311.0,4.0,0.0,419.0
2009,36077,0.0,11.0,2.0,0.0,13.0
2009,36079,51.0,81.0,1.0,0.0,133.0
2009,36081,23.0,111.0,0.0,0.0,134.0
2009,36083,88.0,208.0,0.0,0.0,296.0
2009,36085,16.0,44.0,0.0,0.0,60.0
2009,36087,102.0,223.0,0.0,0.0,325.0
2009,36089,12.0,35.0,0.0,0.0,47.0
2009,36091,39.0,109.0,0.0,0.0,148.0
2009,36093,9.0,26.0,3.0,0.0,38.0
2009,36095,6.0,18.0,2.0,0.0,26.0
2009,36103,71.0,145.0,0.0,0.0,216.0
2009,36105,16.0,33.0,1.0,0.0,50.0
2009,36107,0.0,0.0,5.0,0.0,5.0
2009,36109,0.0,42.0,7.0,0.0,49.0
2009,36111,136.0,445.0,1.0,0.0,582.0
2009,36113,28.0,66.0,0.0,0.0,94.0
2009,36115,43.0,138.0,0.0,0.0,181.0
2009,36119,62.0,142.0,3.0,0.0,207.0
2009,37067,0.0,14.0,2.0,0.0,16.0
2009,37109,0.0,5.0,1.0,0.0,6.0
2009,37135,0.0,5.0,4.0,0.0,9.0
2009,37183,0.0,0.0,5.0,0.0,5.0
2009,38017,5.0,0.0,0.0,0.0,5.0
2009,39035,0.0,0.0,5.0,0.0,5.0
2009,41051,0.0,5.0,4.0,0.0,9.0
2009,42001,22.0,98.0,0.0,0.0,120.0
2009,42003,0.0,26.0,3.0,0.0,29.0
2009,42005,8.0,43.0,2.0,0.0,53.0
2009,42007,0.0,0.0,5.0,0.0,5.0
2009,42009,0.0,6.0,4.0,0.0,10.0
2009,42011,24.0,59.0,0.0,0.0,83.0
2009,42013,0.0,7.0,3.0,0.0,10.0
2009,42015,0.0,0.0,13.0,0.0,13.0
2009,42017,247.0,703.0,3.0,0.0,953.0
2009,42019,41.0,147.0,0.0,0.0,188.0
2009,42021,0.0,0.0,6.0,0.0,6.0
2009,42023,0.0,15.0,5.0,0.0,20.0
2009,42025,6.0,42.0,3.0,0.0,51.0
2009,42027,39.0,79.0,0.0,0.0,118.0
2009,42029,339.0,644.0,0.0,0.0,983.0
2009,42031,0.0,7.0,5.0,0.0,12.0
2009,42033,43.0,103.0,0.0,0.0,146.0
2009,42035,14.0,28.0,0.0,0.0,42.0
2009,42037,0.0,45.0,8.0,0.0,53.0
2009,42041,25.0,113.0,0.0,0.0,138.0
2009,42043,39.0,132.0,0.0,0.0,171.0
2009,42045,0.0,5.0,8.0,0.0,13.0
2009,42047,21.0,56.0,0.0,0.0,77.0
2009,42049,0.0,12.0,7.0,0.0,19.0
2009,42055,21.0,42.0,0.0,0.0,63.0
2009,42057,0.0,28.0,2.0,0.0,30.0
2009,42061,5.0,8.0,7.0,0.0,20.0
2009,42063,5.0,7.0,6.0,0.0,18.0
2009,42065,19.0,45.0,0.0,0.0,64.0
2009,42067,0.0,10.0,4.0,0.0,14.0
2009,42069,0.0,15.0,6.0,0.0,21.0
2009,42071,0.0,7.0,7.0,0.0,14.0
2009,42073,0.0,0.0,5.0,0.0,5.0
2009,42075,34.0,86.0,0.0,0.0,120.0
2009,42077,52.0,145.0,0.0,0.0,197.0
2009,42079,0.0,15.0,4.0,0.0,19.0
2009,42081,12.0,36.0,4.0,0.0,52.0
2009,42083,6.0,15.0,1.0,0.0,22.0
2009,42087,0.0,15.0,5.0,0.0,20.0
2009,42089,30.0,103.0,0.0,0.0,133.0
2009,42091,152.0,305.0,1.0,0.0,458.0
2009,42093,0.0,10.0,5.0,0.0,15.0
2009,42095,49.0,148.0,0.0,0.0,197.0
2009,42097,0.0,23.0,8.0,0.0,31.0
2009,42099,0.0,29.0,8.0,0.0,37.0
2009,42101,62.0,181.0,2.0,0.0,245.0
2009,42103,7.0,29.0,1.0,0.0,37.0
2009,42105,0.0,0.0,7.0,0.0,7.0
2009,42107,0.0,21.0,6.0,0.0,27.0
2009,42109,0.0,10.0,2.0,0.0,12.0
2009,42117,0.0,0.0,7.0,0.0,7.0
2009,42119,0.0,6.0,5.0,0.0,11.0
2009,42125,0.0,0.0,5.0,0.0,5.0
2009,42127,18.0,35.0,0.0,0.0,53.0
2009,42129,0.0,11.0,1.0,0.0,12.0
2009,42131,0.0,28.0,6.0,0.0,34.0
2009,42133,77.0,305.0,0.0,0.0,382.0
2009,44001,8.0,0.0,0.0,0.0,8.0
2009,44003,0.0,15.0,4.0,0.0,19.0
2009,44005,0.0,0.0,6.0,0.0,6.0
2009,44007,19.0,65.0,1.0,0.0,85.0
2009,44009,38.0,62.0,0.0,0.0,100.0
2009,47157,0.0,0.0,5.0,0.0,5.0
2009,48049,0.0,20.0,3.0,0.0,23.0
2009,48085,0.0,28.0,0.0,0.0,28.0
2009,48113,0.0,42.0,5.0,0.0,47.0
2009,48121,0.0,19.0,4.0,0.0,23.0
2009,48201,0.0,17.0,5.0,0.0,22.0
2009,48215,0.0,6.0,0.0,0.0,6.0
2009,48339,0.0,5.0,2.0,0.0,7.0
2009,48397,0.0,6.0,0.0,0.0,6.0
2009,48439,0.0,14.0,8.0,0.0,22.0
2009,48453,0.0,0.0,5.0,0.0,5.0
2009,49035,0.0,5.0,0.0,0.0,5.0
2009,50001,8.0,26.0,4.0,0.0,38.0
2009,50003,29.0,75.0,0.0,0.0,104.0
2009,50007,0.0,33.0,6.0,0.0,39.0
2009,50017,5.0,0.0,6.0,0.0,11.0
2009,50021,22.0,53.0,0.0,0.0,75.0
2009,50023,0.0,11.0,1.0,0.0,12.0
2009,50025,13.0,51.0,4.0,0.0,68.0
2009,50027,13.0,33.0,3.0,0.0,49.0
2009,51001,0.0,0.0,9.0,0.0,9.0
2009,51003,0.0,22.0,4.0,0.0,26.0
2009,51013,0.0,29.0,2.0,0.0,31.0
2009,51015,5.0,10.0,0.0,0.0,15.0
2009,51041,0.0,14.0,1.0,0.0,15.0
2009,51043,0.0,7.0,2.0,0.0,9.0
2009,51047,0.0,5.0,3.0,0.0,8.0
2009,51059,65.0,166.0,1.0,0.0,232.0
2009,51061,0.0,17.0,5.0,0.0,22.0
2009,51063,0.0,9.0,2.0,0.0,11.0
2009,51065,0.0,0.0,5.0,0.0,5.0
2009,51069,7.0,9.0,0.0,0.0,16.0
2009,51079,0.0,0.0,8.0,0.0,8.0
2009,51085,0.0,0.0,5.0,0.0,5.0
2009,51087,0.0,0.0,5.0,0.0,5.0
2009,51095,0.0,0.0,6.0,0.0,6.0
2009,51107,69.0,131.0,1.0,0.0,201.0
2009,51121,6.0,0.0,7.0,0.0,13.0
2009,51125,0.0,0.0,6.0,0.0,6.0
2009,51131,0.0,6.0,0.0,0.0,6.0
2009,51153,15.0,30.0,0.0,0.0,45.0
2009,51155,0.0,0.0,5.0,0.0,5.0
2009,51157,0.0,0.0,5.0,0.0,5.0
2009,51163,0.0,0.0,5.0,0.0,5.0
2009,51165,0.0,0.0,14.0,0.0,14.0
2009,51171,0.0,10.0,1.0,0.0,11.0
2009,51177,0.0,0.0,7.0,0.0,7.0
2009,51187,0.0,0.0,5.0,0.0,5.0
2009,51510,0.0,8.0,0.0,0.0,8.0
2009,51540,0.0,9.0,6.0,0.0,15.0
2009,51550,0.0,0.0,5.0,0.0,5.0
2009,51760,0.0,0.0,6.0,0.0,6.0
2009,54003,25.0,90.0,0.0,0.0,115.0
2009,54037,10.0,33.0,0.0,0.0,43.0
2009,54057,0.0,5.0,0.0,0.0,5.0
2009,54065,0.0,15.0,2.0,0.0,17.0
2009,55001,6.0,17.0,2.0,0.0,25.0
2009,55003,0.0,12.0,2.0,0.0,14.0
2009,55005,27.0,55.0,1.0,0.0,83.0
2009,55007,5.0,13.0,1.0,0.0,19.0
2009,55009,7.0,20.0,0.0,0.0,27.0
2009,55011,0.0,8.0,8.0,0.0,16.0
2009,55013,8.0,30.0,7.0,0.0,45.0
2009,55015,0.0,5.0,6.0,0.0,11.0
2009,55017,9.0,54.0,2.0,0.0,65.0
2009,55019,8.0,27.0,4.0,0.0,39.0
2009,55021,11.0,48.0,3.0,0.0,62.0
2009,55023,0.0,15.0,2.0,0.0,17.0
2009,55025,31.0,103.0,0.0,0.0,134.0
2009,55027,0.0,13.0,5.0,0.0,18.0
2009,55031,12.0,44.0,0.0,0.0,56.0
2009,55033,18.0,46.0,0.0,0.0,64.0
2009,55035,36.0,59.0,0.0,0.0,95.0
2009,55043,0.0,6.0,6.0,0.0,12.0
2009,55045,0.0,5.0,4.0,0.0,9.0
2009,55047,0.0,0.0,5.0,0.0,5.0
2009,55049,0.0,13.0,4.0,0.0,17.0
2009,55053,9.0,20.0,2.0,0.0,31.0
2009,55055,0.0,5.0,6.0,0.0,11.0
2009,55057,0.0,19.0,5.0,0.0,24.0
2009,55063,15.0,35.0,0.0,0.0,50.0
2009,55069,16.0,42.0,0.0,0.0,58.0
2009,55073,27.0,92.0,0.0,0.0,119.0
2009,55075,6.0,14.0,2.0,0.0,22.0
2009,55077,7.0,26.0,3.0,0.0,36.0
2009,55079,6.0,42.0,1.0,0.0,49.0
2009,55081,12.0,40.0,4.0,0.0,56.0
2009,55085,16.0,59.0,0.0,0.0,75.0
2009,55087,13.0,26.0,0.0,0.0,39.0
2009,55089,0.0,6.0,6.0,0.0,12.0
2009,55091,10.0,5.0,4.0,0.0,19.0
2009,55093,0.0,18.0,9.0,0.0,27.0
2009,55095,17.0,69.0,0.0,0.0,86.0
2009,55097,27.0,90.0,1.0,0.0,118.0
2009,55099,0.0,34.0,5.0,0.0,39.0
2009,55101,0.0,11.0,3.0,0.0,14.0
2009,55103,17.0,48.0,0.0,0.0,65.0
2009,55105,0.0,0.0,6.0,0.0,6.0
2009,55107,6.0,30.0,4.0,0.0,40.0
2009,55109,23.0,48.0,2.0,0.0,73.0
2009,55111,8.0,37.0,4.0,0.0,49.0
2009,55113,5.0,28.0,4.0,0.0,37.0
2009,55115,0.0,27.0,7.0,0.0,34.0
2009,55119,0.0,6.0,6.0,0.0,12.0
2009,55121,0.0,18.0,6.0,0.0,24.0
2009,55123,13.0,31.0,0.0,0.0,44.0
2009,55125,7.0,17.0,3.0,0.0,27.0
2009,55127,0.0,17.0,6.0,0.0,23.0
2009,55129,7.0,38.0,3.0,0.0,48.0
2009,55131,0.0,21.0,3.0,0.0,24.0
2009,55133,16.0,45.0,0.0,0.0,61.0
2009,55135,22.0,56.0,0.0,0.0,78.0
2009,55137,7.0,47.0,6.0,0.0,60.0
2009,55139,0.0,31.0,5.0,0.0,36.0
2009,55141,25.0,40.0,0.0,0.0,65.0
2010,06023,0.0,13.0,1.0,0.0,14.0
2010,06037,0.0,11.0,0.0,0.0,11.0
2010,06045,0.0,7.0,3.0,0.0,10.0
2010,06057,0.0,0.0,5.0,0.0,5.0
2010,06059,0.0,5.0,2.0,0.0,7.0
2010,06073,0.0,0.0,7.0,0.0,7.0
2010,06075,0.0,10.0,0.0,0.0,10.0
2010,06087,0.0,0.0,7.0,0.0,7.0
2010,06097,0.0,7.0,2.0,0.0,9.0
2010,09001,127.0,204.0,0.0,0.0,331.0
2010,09003,94.0,93.0,0.0,0.0,187.0
2010,09005,42.0,46.0,0.0,0.0,88.0
2010,09007,51.0,74.0,0.0,0.0,125.0
2010,09009,76.0,164.0,0.0,0.0,240.0
2010,09011,79.0,260.0,1.0,0.0,340.0
2010,09013,44.0,117.0,0.0,0.0,161.0
2010,09015,52.0,93.0,3.0,0.0,148.0
2010,10001,32.0,92.0,3.0,0.0,127.0
2010,10003,88.0,308.0,0.0,0.0,396.0
2010,10005,8.0,81.0,7.0,0.0,96.0
2010,11001,12.0,29.0,1.0,0.0,42.0
2010,12071,0.0,5.0,3.0,0.0,8.0
2010,12083,0.0,0.0,5.0,0.0,5.0
2010,12086,0.0,0.0,6.0,0.0,6.0
2010,17031,9.0,32.0,2.0,0.0,43.0
2010,17043,0.0,10.0,9.0,0.0,19.0
2010,17089,0.0,0.0,5.0,0.0,5.0
2010,17097,0.0,0.0,5.0,0.0,5.0
2010,17141,0.0,0.0,5.0,0.0,5.0
2010,17179,0.0,0.0,5.0,0.0,5.0
2010,17197,0.0,0.0,6.0,0.0,6.0
2010,17201,0.0,7.0,4.0,0.0,11.0
2010,18091,0.0,0.0,5.0,0.0,5.0
2010,18127,0.0,0.0,7.0,0.0,7.0
2010,18141,0.0,0.0,5.0,0.0,5.0
2010,18149,0.0,0.0,6.0,0.0,6.0
2010,19043,0.0,5.0,5.0,0.0,10.0
2010,19061,0.0,0.0,5.0,0.0,5.0
2010,19103,0.0,14.0,10.0,0.0,24.0
2010,19113,0.0,5.0,3.0,0.0,8.0
2010,19191,0.0,0.0,5.0,0.0,5.0
2010,23001,6.0,30.0,2.0,0.0,38.0
2010,23005,49.0,131.0,0.0,0.0,180.0
2010,23007,0.0,17.0,2.0,0.0,19.0
2010,23009,0.0,23.0,5.0,0.0,28.0
2010,23011,28.0,61.0,0.0,0.0,89.0
2010,23013,11.0,50.0,4.0,0.0,65.0
2010,23015,0.0,34.0,4.0,0.0,38.0
2010,23017,0.0,8.0,7.0,0.0,15.0
2010,23019,0.0,5.0,6.0,0.0,11.0
2010,23023,5.0,39.0,1.0,0.0,45.0
2010,23025,0.0,0.0,7.0,0.0,7.0
2010,23027,0.0,21.0,5.0,0.0,26.0
2010,23029,0.0,0.0,5.0,0.0,5.0
2010,23031,50.0,127.0,0.0,0.0,177.0
2010,24001,0.0,8.0,3.0,0.0,11.0
2010,24003,36.0,78.0,0.0,0.0,114.0
2010,24005,47.0,144.0,4.0,0.0,195.0
2010,24009,0.0,21.0,3.0,0.0,24.0
2010,24011,0.0,12.0,5.0,0.0,17.0
2010,24013,0.0,18.0,8.0,0.0,26.0
2010,24015,26.0,87.0,0.0,0.0,113.0
2010,24017,5.0,27.0,1.0,0.0,33.0
2010,24019,0.0,11.0,3.0,0.0,14.0
2010,24021,34.0,75.0,2.0,0.0,111.0
2010,24025,27.0,55.0,0.0,0.0,82.0
2010,24027,63.0,165.0,9.0,0.0,237.0
2010,24029,5.0,13.0,4.0,0.0,22.0
2010,24031,99.0,185.0,2.0,0.0,286.0
2010,24033,17.0,51.0,1.0,0.0,69.0
2010,24035,8.0,37.0,4.0,0.0,49.0
2010,24037,0.0,23.0,7.0,0.0,30.0
2010,24041,0.0,17.0,3.0,0.0,20.0
2010,24043,31.0,68.0,0.0,0.0,99.0
2010,24045,0.0,0.0,5.0,0.0,5.0
2010,24047,0.0,6.0,7.0,0.0,13.0
2010,24510,10.0,29.0,3.0,0.0,42.0
2010,25001,0.0,0.0,3.0,162.0,165.0
2010,25003,0.0,0.0,0.0,132.0,132.0
2010,25005,0.0,0.0,4.0,190.0,194.0
2010,25007,0.0,0.0,1.0,29.0,30.0
2010,25009,0.0,0.0,8.0,226.0,234.0
2010,25011,0.0,0.0,0.0,54.0,54.0
2010,25013,0.0,0.0,1.0,160.0,161.0
2010,25015,0.0,0.0,1.0,92.0,93.0
2010,25017,5.0,7.0,6.0,496.0,514.0
2010,25019,0.0,0.0,2.0,30.0,32.0
2010,25021,0.0,0.0,9.0,292.0,301.0
2010,25023,0.0,0.0,5.0,270.0,275.0
2010,25025,7.0,23.0,3.0,12.0,45.0
2010,25027,0.0,6.0,3.0,313.0,322.0
2010,26021,0.0,5.0,3.0,0.0,8.0
2010,26109,5.0,24.0,2.0,0.0,31.0
2010,26125,0.0,0.0,5.0,0.0,5.0
2010,27001,0.0,25.0,8.0,0.0,33.0
2010,27003,53.0,111.0,0.0,0.0,164.0
2010,27005,0.0,29.0,6.0,0.0,35.0
2010,27007,29.0,50.0,0.0,0.0,79.0
2010,27009,9.0,5.0,5.0,0.0,19.0
2010,27017,15.0,40.0,1.0,0.0,56.0
2010,27019,5.0,0.0,8.0,0.0,13.0
2010,27021,17.0,50.0,0.0,0.0,67.0
2010,27025,14.0,22.0,0.0,0.0,36.0
2010,27027,5.0,8.0,1.0,0.0,14.0
2010,27029,0.0,9.0,2.0,0.0,11.0
2010,27035,24.0,46.0,0.0,0.0,70.0
2010,27037,35.0,63.0,0.0,0.0,98.0
2010,27041,0.0,0.0,8.0,0.0,8.0
2010,27045,0.0,0.0,8.0,0.0,8.0
2010,27049,5.0,0.0,3.0,0.0,8.0
2010,27053,70.0,183.0,0.0,0.0,253.0
2010,27055,0.0,7.0,8.0,0.0,15.0
2010,27057,13.0,37.0,0.0,0.0,50.0
2010,27059,12.0,18.0,0.0,0.0,30.0
2010,27061,14.0,54.0,4.0,0.0,72.0
2010,27065,5.0,5.0,5.0,0.0,15.0
2010,27075,0.0,0.0,5.0,0.0,5.0
2010,27095,7.0,8.0,7.0,0.0,22.0
2010,27097,0.0,14.0,4.0,0.0,18.0
2010,27103,0.0,0.0,5.0,0.0,5.0
2010,27109,5.0,16.0,3.0,0.0,24.0
2010,27111,8.0,10.0,3.0,0.0,21.0
2010,27115,19.0,41.0,0.0,0.0,60.0
2010,27119,0.0,8.0,4.0,0.0,12.0
2010,27123,33.0,92.0,0.0,0.0,125.0
2010,27131,0.0,0.0,5.0,0.0,5.0
2010,27137,37.0,95.0,0.0,0.0,132.0
2010,27139,0.0,10.0,2.0,0.0,12.0
2010,27141,24.0,36.0,0.0,0.0,60.0
2010,27145,12.0,25.0,0.0,0.0,37.0
2010,27153,5.0,14.0,1.0,0.0,20.0
2010,27157,5.0,9.0,1.0,0.0,15.0
2010,27159,0.0,5.0,9.0,0.0,14.0
2010,27163,32.0,65.0,0.0,0.0,97.0
2010,27169,10.0,29.0,2.0,0.0,41.0
2010,27171,14.0,14.0,0.0,0.0,28.0
2010,33001,10.0,24.0,0.0,0.0,34.0
2010,33003,5.0,26.0,4.0,0.0,35.0
2010,33005,15.0,14.0,0.0,0.0,29.0
2010,33009,6.0,36.0,3.0,0.0,45.0
2010,33011,116.0,307.0,0.0,0.0,423.0
2010,33013,27.0,82.0,0.0,0.0,109.0
2010,33015,116.0,384.0,0.0,0.0,500.0
2010,33017,29.0,108.0,0.0,0.0,137.0
2010,33019,0.0,17.0,5.0,0.0,22.0
2010,34001,18.0,105.0,1.0,0.0,124.0
2010,34003,43.0,120.0,3.0,0.0,166.0
2010,34005,69.0,149.0,0.0,28.0,246.0
2010,34007,0.0,7.0,0.0,0.0,7.0
2010,34009,0.0,21.0,6.0,0.0,27.0
2010,34011,8.0,83.0,6.0,0.0,97.0
2010,34013,39.0,100.0,7.0,0.0,146.0
2010,34015,31.0,79.0,2.0,0.0,112.0
2010,34017,0.0,35.0,5.0,0.0,40.0
2010,34019,101.0,219.0,3.0,0.0,323.0
2010,34021,37.0,111.0,3.0,7.0,158.0
2010,34023,27.0,98.0,4.0,5.0,134.0
2010,34025,84.0,225.0,0.0,27.0,336.0
2010,34027,122.0,332.0,0.0,25.0,479.0
2010,34029,58.0,186.0,5.0,0.0,249.0
2010,34031,44.0,124.0,3.0,6.0,177.0
2010,34033,0.0,23.0,7.0,0.0,30.0
2010,34035,49.0,149.0,6.0,0.0,204.0
2010,34037,110.0,285.0,4.0,0.0,399.0
2010,34039,17.0,47.0,3.0,0.0,67.0
2010,34041,50.0,131.0,1.0,6.0,188.0
2010,36001,33.0,124.0,0.0,0.0,157.0
2010,36003,0.0,5.0,0.0,0.0,5.0
2010,36005,12.0,40.0,5.0,0.0,57.0
2010,36007,0.0,18.0,4.0,0.0,22.0
2010,36019,0.0,0.0,6.0,0.0,6.0
2010,36021,64.0,155.0,1.0,0.0,220.0
2010,36027,61.0,141.0,4.0,0.0,206.0
2010,36029,0.0,13.0,2.0,0.0,15.0
2010,36031,5.0,17.0,2.0,0.0,24.0
2010,36033,0.0,0.0,7.0,0.0,7.0
2010,36039,31.0,96.0,0.0,0.0,127.0
2010,36043,0.0,6.0,3.0,0.0,9.0
2010,36045,12.0,18.0,0.0,0.0,30.0
2010,36047,43.0,113.0,0.0,0.0,156.0
2010,36053,0.0,8.0,0.0,0.0,8.0
2010,36055,0.0,6.0,7.0,0.0,13.0
2010,36057,0.0,17.0,6.0,0.0,23.0
2010,36059,0.0,17.0,4.0,0.0,21.0
2010,36061,49.0,309.0,4.0,0.0,362.0
2010,36065,0.0,14.0,4.0,0.0,18.0
2010,36067,0.0,22.0,7.0,0.0,29.0
2010,36071,76.0,159.0,6.0,0.0,241.0
2010,36077,0.0,15.0,2.0,0.0,17.0
2010,36079,24.0,37.0,0.0,0.0,61.0
2010,36081,10.0,104.0,4.0,0.0,118.0
2010,36083,42.0,106.0,0.0,0.0,148.0
2010,36085,7.0,23.0,4.0,0.0,34.0
2010,36087,41.0,58.0,0.0,0.0,99.0
2010,36089,5.0,26.0,2.0,0.0,33.0
2010,36091,23.0,81.0,0.0,0.0,104.0
2010,36093,0.0,21.0,2.0,0.0,23.0
2010,36095,0.0,13.0,1.0,0.0,14.0
2010,36103,82.0,215.0,0.0,0.0,297.0
2010,36105,6.0,27.0,5.0,0.0,38.0
2010,36107,8.0,6.0,2.0,0.0,16.0
2010,36109,19.0,51.0,0.0,0.0,70.0
2010,36111,67.0,201.0,1.0,0.0,269.0
2010,36113,5.0,27.0,2.0,0.0,34.0
2010,36115,18.0,97.0,0.0,0.0,115.0
2010,36119,43.0,69.0,2.0,0.0,114.0
2010,37119,0.0,0.0,5.0,0.0,5.0
2010,37135,0.0,5.0,5.0,0.0,10.0
2010,37183,0.0,12.0,5.0,0.0,17.0
2010,38017,7.0,8.0,1.0,0.0,16.0
2010,39049,0.0,0.0,5.0,0.0,5.0
2010,39153,0.0,0.0,5.0,0.0,5.0
2010,41003,0.0,5.0,0.0,0.0,5.0
2010,41051,0.0,9.0,3.0,0.0,12.0
2010,42001,0.0,35.0,4.0,0.0,39.0
2010,42003,0.0,16.0,2.0,0.0,18.0
2010,42005,22.0,51.0,0.0,0.0,73.0
2010,42007,0.0,0.0,5.0,0.0,5.0
2010,42009,5.0,15.0,2.0,0.0,22.0
2010,42011,13.0,16.0,4.0,0.0,33.0
2010,42013,0.0,14.0,4.0,0.0,18.0
2010,42015,0.0,0.0,10.0,0.0,10.0
2010,42017,129.0,308.0,0.0,0.0,437.0
2010,42019,40.0,111.0,0.0,0.0,151.0
2010,42023,0.0,5.0,9.0,0.0,14.0
2010,42025,5.0,28.0,4.0,0.0,37.0
2010,42027,24.0,44.0,0.0,0.0,68.0
2010,42029,198.0,439.0,0.0,0.0,637.0
2010,42031,0.0,14.0,4.0,0.0,18.0
2010,42033,44.0,86.0,0.0,0.0,130.0
2010,42035,7.0,18.0,3.0,0.0,28.0
2010,42037,8.0,35.0,1.0,0.0,44.0
2010,42041,25.0,101.0,0.0,0.0,126.0
2010,42043,15.0,94.0,1.0,0.0,110.0
2010,42045,8.0,14.0,2.0,0.0,24.0
2010,42047,14.0,49.0,0.0,0.0,63.0
2010,42049,6.0,15.0,2.0,0.0,23.0
2010,42055,12.0,29.0,0.0,0.0,41.0
2010,42057,6.0,20.0,4.0,0.0,30.0
2010,42061,0.0,14.0,5.0,0.0,19.0
2010,42063,7.0,22.0,3.0,0.0,32.0
2010,42065,17.0,44.0,0.0,0.0,61.0
2010,42067,0.0,0.0,6.0,0.0,6.0
2010,42069,0.0,19.0,5.0,0.0,24.0
2010,42071,0.0,8.0,1.0,0.0,9.0
2010,42073,0.0,6.0,1.0,0.0,7.0
2010,42075,8.0,47.0,1.0,0.0,56.0
2010,42077,23.0,79.0,0.0,0.0,102.0
2010,42079,9.0,30.0,3.0,0.0,42.0
2010,42081,5.0,31.0,2.0,0.0,38.0
2010,42083,18.0,13.0,0.0,0.0,31.0
2010,42087,5.0,25.0,3.0,0.0,33.0
2010,42089,14.0,45.0,0.0,0.0,59.0
2010,42091,104.0,269.0,0.0,0.0,373.0
2010,42093,0.0,5.0,6.0,0.0,11.0
2010,42095,35.0,97.0,0.0,0.0,132.0
2010,42097,0.0,8.0,9.0,0.0,17.0
2010,42099,11.0,23.0,0.0,0.0,34.0
2010,42101,44.0,95.0,0.0,0.0,139.0
2010,42103,0.0,13.0,5.0,0.0,18.0
2010,42105,0.0,0.0,8.0,0.0,8.0
2010,42109,0.0,5.0,6.0,0.0,11.0
2010,42115,0.0,0.0,6.0,0.0,6.0
2010,42119,0.0,14.0,2.0,0.0,16.0
2010,42121,0.0,0.0,5.0,0.0,5.0
2010,42123,0.0,0.0,6.0,0.0,6.0
2010,42125,0.0,0.0,7.0,0.0,7.0
2010,42127,15.0,32.0,0.0,0.0,47.0
2010,42129,0.0,10.0,4.0,0.0,14.0
2010,42131,0.0,16.0,5.0,0.0,21.0
2010,42133,49.0,144.0,0.0,0.0,193.0
2010,44003,6.0,22.0,2.0,0.0,30.0
2010,44005,0.0,0.0,8.0,0.0,8.0
2010,44007,11.0,51.0,3.0,0.0,65.0
2010,44009,21.0,44.0,0.0,0.0,65.0
2010,48085,0.0,10.0,0.0,0.0,10.0
2010,48113,0.0,11.0,1.0,0.0,12.0
2010,48121,0.0,10.0,1.0,0.0,11.0
2010,48201,0.0,27.0,4.0,0.0,31.0
2010,48339,0.0,11.0,0.0,0.0,11.0
2010,48439,0.0,15.0,2.0,0.0,17.0
2010,50001,0.0,17.0,5.0,0.0,22.0
2010,50003,14.0,77.0,0.0,0.0,91.0
2010,50007,0.0,26.0,5.0,0.0,31.0
2010,50011,0.0,0.0,6.0,0.0,6.0
2010,50017,0.0,0.0,5.0,0.0,5.0
2010,50021,9.0,61.0,3.0,0.0,73.0
2010,50023,0.0,5.0,2.0,0.0,7.0
2010,50025,20.0,38.0,0.0,0.0,58.0
2010,50027,14.0,37.0,0.0,0.0,51.0
2010,51003,16.0,27.0,0.0,0.0,43.0
2010,51013,0.0,11.0,5.0,0.0,16.0
2010,51015,11.0,24.0,0.0,0.0,35.0
2010,51019,0.0,0.0,5.0,0.0,5.0
2010,51041,0.0,0.0,6.0,0.0,6.0
2010,51043,0.0,16.0,6.0,0.0,22.0
2010,51047,0.0,0.0,11.0,0.0,11.0
2010,51059,56.0,146.0,1.0,0.0,203.0
2010,51061,8.0,7.0,6.0,0.0,21.0
2010,51063,5.0,5.0,4.0,0.0,14.0
2010,51069,25.0,51.0,1.0,0.0,77.0
2010,51079,0.0,0.0,10.0,0.0,10.0
